_RAJ2000,_DEJ2000,_tabname,_ID,_tab1_86,_tab1_87,sed_freq,sed_flux,sed_eflux,sed_filter,wl
129.68874056,-13.25677972,J/AJ/154/259/table2,recno=229789,,0.0,181750.0,1.53,0.07,2MASS:H,1.6506189821182944
129.68874056,-13.25677972,J/AJ/154/259/table2,recno=229789,,0.0,241960.0,1.37,0.03,2MASS:J,1.2398743593982477
129.68874056,-13.25677972,J/AJ/154/259/table2,recno=229789,,0.0,541430.0,0.498,0.008,Johnson:V,0.5540882477882644
129.68874056,-13.25677972,J/AJ/154/259/table2,recno=229789,,0.0,563630.0,0.458,0.014,HIP:VT,0.532264073949222
129.68874056,-13.25677972,J/AJ/154/259/table2,recno=229789,,0.0,674900.0,0.209,0.004,Johnson:B,0.44451029782189955
129.68874056,-13.25677972,J/AJ/154/259/table2,recno=229789,,0.0,713280.0,0.126,0.009,HIP:BT,0.4205921938088829
129.688588,-13.256682,J/AJ/156/102/table9,recno=1501330,,0.0,13571.0,0.017,,WISE:W4,22.105961240881292
129.688588,-13.256682,J/AJ/156/102/table9,recno=1501330,,0.0,25934.0,0.0494,,WISE:W3,11.56782601989666
129.688588,-13.256682,J/AJ/156/102/table9,recno=1501330,,0.0,65172.0,0.28,,WISE:W2,4.603203829865587
129.688588,-13.256682,J/AJ/156/102/table9,recno=1501330,,0.0,89490.0,0.558,,WISE:W1,3.352329869259135
129.688588,-13.256682,J/AJ/156/102/table9,recno=1501330,,0.0,138550.0,1.12,,2MASS:Ks,2.165283291230603
129.688588,-13.256682,J/AJ/156/102/table9,recno=1501330,,0.0,181750.0,1.53,,2MASS:H,1.6506189821182944
129.688588,-13.256682,J/AJ/156/102/table9,recno=1501330,,0.0,241960.0,1.37,,2MASS:J,1.2398743593982477
129.688588,-13.256682,J/AJ/156/102/table9,recno=1501330,,0.0,445460.0,0.64,,Gaia:G,0.6734611412921474
129.688585,-13.2566923,J/AJ/165/267/table1,recno=9036,,0.0,136890.0,1.09,0.02,Johnson:K,2.1915406530791146
129.688585,-13.2566923,J/AJ/165/267/table1,recno=9036,,0.0,445460.0,1.16,0.0,Gaia:G,0.6734611412921474
129.688585,-13.2566923,J/AJ/165/267/table1,recno=9036,,0.0,445460.0,0.335,0.001,Gaia:G,0.6734611412921474
129.688585,-13.2566923,J/AJ/165/267/table1,recno=9036,,0.0,445460.0,0.587,0.002,Gaia:G,0.6734611412921474
129.6885964,-13.2566997,J/PASP/120/1128/catalog,recno=1379804,,0.0,136890.0,1.08,0.02,Johnson:K,2.1915406530791146
129.6885964,-13.2566997,J/PASP/120/1128/catalog,recno=1379804,,0.0,183920.0,1.52,0.07,Johnson:H,1.6311439756415833
129.6885964,-13.2566997,J/PASP/120/1128/catalog,recno=1379804,,0.0,239830.0,1.4,0.03,Johnson:J,1.250886044281366
129.6885964,-13.2566997,J/PASP/120/1128/catalog,recno=1379804,,0.0,563630.0,0.456,0.013,HIP:VT,0.532264073949222
129.6885964,-13.2566997,J/PASP/120/1128/catalog,recno=1379804,,0.0,713280.0,0.126,0.008,HIP:BT,0.4205921938088829
129.6885833,-13.2566944,J/PASP/122/885/table1,recno=1441,,0.0,138550.0,1.12,,2MASS:Ks,2.165283291230603
129.6885833,-13.2566944,J/PASP/122/885/table1,recno=1441,,0.0,181750.0,1.53,,2MASS:H,1.6506189821182944
129.6885833,-13.2566944,J/PASP/122/885/table1,recno=1441,,0.0,241960.0,1.37,,2MASS:J,1.2398743593982477
129.6885839,-13.2566883,J/MNRAS/411/435/h2mqcat,recno=16135,,0.0,136890.0,1.09,0.02,Johnson:K,2.1915406530791146
129.6885839,-13.2566883,J/MNRAS/411/435/h2mqcat,recno=16135,,0.0,183920.0,1.51,0.07,Johnson:H,1.6311439756415833
129.6885839,-13.2566883,J/MNRAS/411/435/h2mqcat,recno=16135,,0.0,239830.0,1.4,0.03,Johnson:J,1.250886044281366
129.6885839,-13.2566883,J/MNRAS/411/435/h2mqcat,recno=16135,,0.0,541430.0,0.512,,Johnson:V,0.5540882477882644
129.6885839,-13.2566883,J/MNRAS/411/435/h2mqcat,recno=16135,,0.0,674900.0,0.191,,Johnson:B,0.44451029782189955
129.6887406,-13.2567797,J/MNRAS/463/4210/ucac4rpm,recno=144823,,0.0,541430.0,0.501,,Johnson:V,0.5540882477882644
129.6887406,-13.2567797,J/MNRAS/463/4210/ucac4rpm,recno=144823,,0.0,674900.0,0.169,,Johnson:B,0.44451029782189955
129.68858306,-13.25668889,J/MNRAS/471/770/table2,recno=38479,,0.0,25934.0,0.054,,WISE:W3,11.56782601989666
129.68858306,-13.25668889,J/MNRAS/471/770/table2,recno=38479,,0.0,34819.0,0.105,,AKARI:S9W,8.615985525144318
129.68858306,-13.25668889,J/MNRAS/471/770/table2,recno=38479,,0.0,65172.0,0.282,,WISE:W2,4.603203829865587
129.68858306,-13.25668889,J/MNRAS/471/770/table2,recno=38479,,0.0,89490.0,0.563,,WISE:W1,3.352329869259135
129.68858306,-13.25668889,J/MNRAS/471/770/table2,recno=38479,,0.0,350260.0,0.933,,Subaru/Suprime:IA856,0.8565065951007823
129.68858306,-13.25668889,J/MNRAS/471/770/table2,recno=38479,,0.0,499420.0,0.458,,Subaru/Suprime:IA598,0.6006968082976253
129.68858306,-13.25668889,J/MNRAS/471/770/table2,recno=38479,,0.0,541430.0,0.458,,Johnson:V,0.5540882477882644
129.68858306,-13.25668889,J/MNRAS/471/770/table2,recno=38479,,0.0,745750.0,0.449,,HIP:Hp,0.4022795843110962
129.6885833,-13.2566917,J/other/PASA/37.22/table2,recno=212,,0.0,541430.0,0.498,,Johnson:V,0.5540882477882644
129.6885833,-13.2566917,J/other/PASA/37.22/table2,recno=212,,0.0,1296700.0,0.000313,,GALEX:NUV,0.23135652039793322
129.6885833,-13.2566917,J/other/PASA/37.22/table2,recno=212,,0.0,1960700.0,6.62e-06,,GALEX:FUV,0.15300657928290917
