Name,Plx,Teff,angDia,model,store,RA,DEC
TIC709015,5.43668,5558,0.0435,ck04,n,204.7792935,-6.0417592
TIC73228647,9.37852,5732,0.0846,ck04,n,190.0365636,-44.3120777
TIC73540072,6.02811,4985,0.0454,ck04,n,211.4593468,16.9923703
TIC73943566,8.86222,3436,0.0313,nextgen,n,233.6247336,-23.2594663
TIC741596,2.39889,5817,0.0219,ck04,n,205.2371043,-11.0093342
TIC75878355,44.1793,4580,0.2917,ck04,n,271.9355015,39.0729269
TIC79748331,14.662,4734,0.0996,ck04,n,296.0039349,-47.5620305
TIC82050863,12.025,3390,0.0347,nextgen,n,176.263724,0.0054085
TIC82054726,2.49154,4613,0.0148,ck04,n,176.6657559,-5.1720463
TIC82308728,46.3494,5212,0.3147,ck04,n,168.6376584,25.7105962
TIC8260536,7.61335,6000,0.0744,ck04,n,161.8795569,36.3294345
TIC83181153,10.0674,3785,0.0487,ck04,n,94.2064312,24.5958335
TIC8348911,19.3509,3200,0.0432,nextgen,n,245.2800398,31.5770413
TIC89020549,6.08093,5397,0.0509,ck04,n,338.3996623,-43.436872
TIC8918021,8.92982,3287,0.0249,nextgen,n,353.9169507,-7.6867213
TIC9006668,12.3873,5080,0.0864,ck04,n,349.2310814,-18.6066463
TIC92226327,66.6996,3096,0.1365,nextgen,n,11.248632,-15.2741085
TIC94892940,8.00776,4842,0.0514,ck04,n,186.0383865,-1.111479
TIC94893626,1.74283,5219,0.0126,ck04,n,186.2270991,-2.0660477
TIC94924543,8.17036,5868,0.076,ck04,n,186.4860415,-1.4047214
TIC94986319,13.3407,5325,0.108,ck04,n,81.8532824,-14.2767404
TIC96199085,3.71914,6570,0.0481,ck04,n,181.1211419,-4.8991358
TIC98591691,2.38297,5172,0.018,ck04,n,185.0315429,-8.9757427
TIC98594138,5.00744,5859,0.0466,ck04,n,185.306183,-10.2820915
TIC98677125,2.76698,5742,0.0438,ck04,n,186.5410958,-9.6248232
TIC98720809,9.72291,5315,0.0714,ck04,n,186.8729195,-6.7218474
TIC98751904,7.7079,4715,0.0466,ck04,n,187.2947047,-6.8342028
TIC98796344,145.547,3340,0.3655,nextgen,n,45.4624781,-16.5944956
